Dates,Blocked,END where I got to
27-06-2016 to 01-07-2016,0,
28-06-2016 to 02-07-2016,0,
29-06-2016 to 03-07-2016,0,
30-06-2016 to 04-07-2016,0,
01-07-2016 to 05-07-2016,0,
02-07-2016 to 06-07-2016,0,
03-07-2016 to 07-07-2016,0,
04-07-2016 to 08-07-2016,0,
05-07-2016 to 09-07-2016,0,
06-07-2016 to 10-07-2016,0,
07-07-2016 to 11-07-2016,0,
08-07-2016 to 12-07-2016,0,
09-07-2016 to 13-07-2016,0,
10-07-2016 to 14-07-2016,0,
11-07-2016 to 15-07-2016,0,
12-07-2016 to 16-07-2016,0,
13-07-2016 to 17-07-2016,0,
14-07-2016 to 18-07-2016,0,
15-07-2016 to 19-07-2016,0,
16-07-2016 to 20-07-2016,0,
17-07-2016 to 21-07-2016,0,
18-07-2016 to 22-07-2016,0,
19-07-2016 to 23-07-2016,0,
20-07-2016 to 24-07-2016,0,
21-07-2016 to 25-07-2016,0,
22-07-2016 to 26-07-2016,0,
23-07-2016 to 27-07-2016,0,
24-07-2016 to 28-07-2016,0,
25-07-2016 to 29-07-2016,0,
26-07-2016 to 30-07-2016,0,
27-07-2016 to 01-08-2016,0,
28-07-2016 to 02-08-2016,0,
29-07-2016 to 03-08-2016,0,
30-07-2016 to 04-08-2016,0,
01-08-2016 to 05-08-2016,0,
02-08-2016 to 06-08-2016,0,
03-08-2016 to 07-08-2016,0,
04-08-2016 to 08-08-2016,0,
05-08-2016 to 09-08-2016,0,
06-08-2016 to 10-08-2016,0,
07-08-2016 to 11-08-2016,0,
08-08-2016 to 12-08-2016,0,
09-08-2016 to 13-08-2016,0,
10-08-2016 to 14-08-2016,0,
11-08-2016 to 15-08-2016,0,
12-08-2016 to 16-08-2016,0,
13-08-2016 to 17-08-2016,0,
14-08-2016 to 18-08-2016,0,
15-08-2016 to 19-08-2016,0,
16-08-2016 to 20-08-2016,0,
17-08-2016 to 21-08-2016,0,
18-08-2016 to 22-08-2016,0,
19-08-2016 to 23-08-2016,0,
20-08-2016 to 24-08-2016,0,
21-08-2016 to 25-08-2016,0,
22-08-2016 to 26-08-2016,0,
23-08-2016 to 27-08-2016,0,
24-08-2016 to 28-08-2016,0,
25-08-2016 to 29-08-2016,0,
26-08-2016 to 30-08-2016,0,
27-08-2016 to 01-09-2016,0,
28-08-2016 to 02-09-2016,0,
29-08-2016 to 03-09-2016,0,
30-08-2016 to 04-09-2016,0,
27-05-2017 to 01-06-2017,0,
28-05-2017 to 02-06-2017,0,
29-05-2017 to 03-06-2017,0,
30-05-2017 to 04-06-2017,0,
01-06-2017 to 05-06-2017,0,
02-06-2017 to 06-06-2017,0,
03-06-2017 to 07-06-2017,0,
04-06-2017 to 08-06-2017,0,
05-06-2017 to 09-06-2017,0,
06-06-2017 to 10-06-2017,0,
07-06-2017 to 11-06-2017,0,
08-06-2017 to 12-06-2017,0,
09-06-2017 to 13-06-2017,0,
10-06-2017 to 14-06-2017,0,
11-06-2017 to 15-06-2017,0,
12-06-2017 to 16-06-2017,0,
13-06-2017 to 17-06-2017,0,
14-06-2017 to 18-06-2017,0,
15-06-2017 to 19-06-2017,0,
16-06-2017 to 20-06-2017,0,
17-06-2017 to 21-06-2017,0,
18-06-2017 to 22-06-2017,0,
19-06-2017 to 23-06-2017,0,
20-06-2017 to 24-06-2017,0,
21-06-2017 to 25-06-2017,0,
22-06-2017 to 26-06-2017,0,
23-06-2017 to 27-06-2017,0,
24-06-2017 to 28-06-2017,0,
25-06-2017 to 29-06-2017,0,
26-06-2017 to 30-06-2017,0,
27-06-2017 to 01-07-2017,0,
28-06-2017 to 02-07-2017,0,
29-06-2017 to 03-07-2017,0,
30-06-2017 to 04-07-2017,0,
01-07-2017 to 05-07-2017,0,
02-07-2017 to 06-07-2017,0,
03-07-2017 to 07-07-2017,0,
04-07-2017 to 08-07-2017,0,
05-07-2017 to 09-07-2017,0,
06-07-2017 to 10-07-2017,0,
07-07-2017 to 11-07-2017,0,
08-07-2017 to 12-07-2017,0,
09-07-2017 to 13-07-2017,0,
10-07-2017 to 14-07-2017,0,
11-07-2017 to 15-07-2017,0,
12-07-2017 to 16-07-2017,0,
13-07-2017 to 17-07-2017,0,
14-07-2017 to 18-07-2017,0,
15-07-2017 to 19-07-2017,0,
16-07-2017 to 20-07-2017,0,
17-07-2017 to 21-07-2017,0,
18-07-2017 to 22-07-2017,0,
19-07-2017 to 23-07-2017,0,
20-07-2017 to 24-07-2017,0,
21-07-2017 to 25-07-2017,0,
22-07-2017 to 26-07-2017,0,
23-07-2017 to 27-07-2017,0,
24-07-2017 to 28-07-2017,0,
25-07-2017 to 29-07-2017,0,
26-07-2017 to 30-07-2017,0,
27-07-2017 to 01-08-2017,0,
28-07-2017 to 02-08-2017,0,
29-07-2017 to 03-08-2017,0,
30-07-2017 to 04-08-2017,0,
01-08-2017 to 05-08-2017,0,
02-08-2017 to 06-08-2017,0,
03-08-2017 to 07-08-2017,0,
04-08-2017 to 08-08-2017,0,
05-08-2017 to 09-08-2017,0,
06-08-2017 to 10-08-2017,0,
07-08-2017 to 11-08-2017,0,
08-08-2017 to 12-08-2017,0,
09-08-2017 to 13-08-2017,0,
10-08-2017 to 14-08-2017,0,
11-08-2017 to 15-08-2017,0,
12-08-2017 to 16-08-2017,0,
13-08-2017 to 17-08-2017,0,
14-08-2017 to 18-08-2017,0,
15-08-2017 to 19-08-2017,0,
16-08-2017 to 20-08-2017,0,
17-08-2017 to 21-08-2017,0,
18-08-2017 to 22-08-2017,0,
19-08-2017 to 23-08-2017,0,
20-08-2017 to 24-08-2017,0,
21-08-2017 to 25-08-2017,0,
22-08-2017 to 26-08-2017,0,
23-08-2017 to 27-08-2017,0,
24-08-2017 to 28-08-2017,0,
25-08-2017 to 29-08-2017,0,
26-08-2017 to 30-08-2017,0,
27-08-2017 to 01-09-2017,0,
28-08-2017 to 02-09-2017,0,
29-08-2017 to 03-09-2017,0,
30-08-2017 to 04-09-2017,0,
27-05-2018 to 01-06-2018,0,
28-05-2018 to 02-06-2018,0,
29-05-2018 to 03-06-2018,0,
30-05-2018 to 04-06-2018,0,
01-06-2018 to 05-06-2018,0,
02-06-2018 to 06-06-2018,0,
03-06-2018 to 07-06-2018,0,
04-06-2018 to 08-06-2018,0,
05-06-2018 to 09-06-2018,0,
06-06-2018 to 10-06-2018,0,
07-06-2018 to 11-06-2018,0,
08-06-2018 to 12-06-2018,0,
09-06-2018 to 13-06-2018,0,
10-06-2018 to 14-06-2018,0,
11-06-2018 to 15-06-2018,0,
12-06-2018 to 16-06-2018,0,
13-06-2018 to 17-06-2018,0,
14-06-2018 to 18-06-2018,0,
15-06-2018 to 19-06-2018,0,
16-06-2018 to 20-06-2018,0,
17-06-2018 to 21-06-2018,0,
18-06-2018 to 22-06-2018,0,
19-06-2018 to 23-06-2018,0,
20-06-2018 to 24-06-2018,0,
21-06-2018 to 25-06-2018,0,
22-06-2018 to 26-06-2018,0,
23-06-2018 to 27-06-2018,0,
24-06-2018 to 28-06-2018,0,
25-06-2018 to 29-06-2018,0,
26-06-2018 to 30-06-2018,0,
27-06-2018 to 01-07-2018,0,
28-06-2018 to 02-07-2018,0,
29-06-2018 to 03-07-2018,0,
30-06-2018 to 04-07-2018,0,
01-07-2018 to 05-07-2018,0,
02-07-2018 to 06-07-2018,0,
03-07-2018 to 07-07-2018,0,
04-07-2018 to 08-07-2018,0,
05-07-2018 to 09-07-2018,0,
06-07-2018 to 10-07-2018,0,
07-07-2018 to 11-07-2018,0,
08-07-2018 to 12-07-2018,0,
09-07-2018 to 13-07-2018,0,
10-07-2018 to 14-07-2018,0,
11-07-2018 to 15-07-2018,0,
12-07-2018 to 16-07-2018,0,
13-07-2018 to 17-07-2018,0,
14-07-2018 to 18-07-2018,0,
15-07-2018 to 19-07-2018,0,
16-07-2018 to 20-07-2018,0,
17-07-2018 to 21-07-2018,0,
18-07-2018 to 22-07-2018,0,
19-07-2018 to 23-07-2018,0,
20-07-2018 to 24-07-2018,0,
21-07-2018 to 25-07-2018,0,
22-07-2018 to 26-07-2018,0,
23-07-2018 to 27-07-2018,0,
24-07-2018 to 28-07-2018,0,
25-07-2018 to 29-07-2018,0,
26-07-2018 to 30-07-2018,0,
27-07-2018 to 01-08-2018,0,
28-07-2018 to 02-08-2018,0,
29-07-2018 to 03-08-2018,0,
30-07-2018 to 04-08-2018,0,
01-08-2018 to 05-08-2018,0,
02-08-2018 to 06-08-2018,0,
03-08-2018 to 07-08-2018,0,
04-08-2018 to 08-08-2018,0,
05-08-2018 to 09-08-2018,0,
06-08-2018 to 10-08-2018,0,
07-08-2018 to 11-08-2018,0,
08-08-2018 to 12-08-2018,0,
09-08-2018 to 13-08-2018,0,
10-08-2018 to 14-08-2018,0,
11-08-2018 to 15-08-2018,0,
12-08-2018 to 16-08-2018,0,
13-08-2018 to 17-08-2018,0,
14-08-2018 to 18-08-2018,0,
15-08-2018 to 19-08-2018,0,
16-08-2018 to 20-08-2018,0,
17-08-2018 to 21-08-2018,0,
18-08-2018 to 22-08-2018,0,
19-08-2018 to 23-08-2018,0,
20-08-2018 to 24-08-2018,0,
21-08-2018 to 25-08-2018,0,
22-08-2018 to 26-08-2018,0,
23-08-2018 to 27-08-2018,0,
24-08-2018 to 28-08-2018,0,
25-08-2018 to 29-08-2018,0,
26-08-2018 to 30-08-2018,0,
27-08-2018 to 01-09-2018,0,
28-08-2018 to 02-09-2018,0,
29-08-2018 to 03-09-2018,0,
30-08-2018 to 04-09-2018,0,
27-05-2019 to 01-06-2019,0,
28-05-2019 to 02-06-2019,0,
29-05-2019 to 03-06-2019,0,
30-05-2019 to 04-06-2019,0,
01-06-2019 to 05-06-2019,0,
02-06-2019 to 06-06-2019,0,
03-06-2019 to 07-06-2019,0,
04-06-2019 to 08-06-2019,0,
05-06-2019 to 09-06-2019,0,
06-06-2019 to 10-06-2019,0,
07-06-2019 to 11-06-2019,0,
08-06-2019 to 12-06-2019,0,
09-06-2019 to 13-06-2019,0,
10-06-2019 to 14-06-2019,0,
11-06-2019 to 15-06-2019,0,
12-06-2019 to 16-06-2019,0,
13-06-2019 to 17-06-2019,0,
14-06-2019 to 18-06-2019,0,
15-06-2019 to 19-06-2019,0,
16-06-2019 to 20-06-2019,0,
17-06-2019 to 21-06-2019,0,
18-06-2019 to 22-06-2019,0,
19-06-2019 to 23-06-2019,0,
20-06-2019 to 24-06-2019,0,
21-06-2019 to 25-06-2019,0,
22-06-2019 to 26-06-2019,0,
23-06-2019 to 27-06-2019,0,
24-06-2019 to 28-06-2019,0,
25-06-2019 to 29-06-2019,0,
26-06-2019 to 30-06-2019,0,
27-06-2019 to 01-07-2019,0,
28-06-2019 to 02-07-2019,0,
29-06-2019 to 03-07-2019,0,
30-06-2019 to 04-07-2019,0,
01-07-2019 to 05-07-2019,0,
02-07-2019 to 06-07-2019,0,
03-07-2019 to 07-07-2019,0,
04-07-2019 to 08-07-2019,0,
05-07-2019 to 09-07-2019,0,
06-07-2019 to 10-07-2019,0,
07-07-2019 to 11-07-2019,0,
08-07-2019 to 12-07-2019,0,
09-07-2019 to 13-07-2019,0,
10-07-2019 to 14-07-2019,0,
11-07-2019 to 15-07-2019,0,
12-07-2019 to 16-07-2019,0,
13-07-2019 to 17-07-2019,0,
14-07-2019 to 18-07-2019,0,
15-07-2019 to 19-07-2019,0,
16-07-2019 to 20-07-2019,0,
17-07-2019 to 21-07-2019,0,
18-07-2019 to 22-07-2019,0,
19-07-2019 to 23-07-2019,0,
20-07-2019 to 24-07-2019,0,
21-07-2019 to 25-07-2019,0,
22-07-2019 to 26-07-2019,0,
23-07-2019 to 27-07-2019,0,
24-07-2019 to 28-07-2019,0,
25-07-2019 to 29-07-2019,0,
26-07-2019 to 30-07-2019,0,
27-07-2019 to 01-08-2019,0,
28-07-2019 to 02-08-2019,0,
29-07-2019 to 03-08-2019,0,
30-07-2019 to 04-08-2019,0,
01-08-2019 to 05-08-2019,0,
02-08-2019 to 06-08-2019,0,
03-08-2019 to 07-08-2019,0,
04-08-2019 to 08-08-2019,0,
05-08-2019 to 09-08-2019,0,
06-08-2019 to 10-08-2019,0,
07-08-2019 to 11-08-2019,0,
08-08-2019 to 12-08-2019,0,
09-08-2019 to 13-08-2019,0,
10-08-2019 to 14-08-2019,0,
11-08-2019 to 15-08-2019,0,
12-08-2019 to 16-08-2019,0,
13-08-2019 to 17-08-2019,0,
14-08-2019 to 18-08-2019,0,
15-08-2019 to 19-08-2019,0,
16-08-2019 to 20-08-2019,0,
17-08-2019 to 21-08-2019,0,
18-08-2019 to 22-08-2019,0,
19-08-2019 to 23-08-2019,0,
20-08-2019 to 24-08-2019,0,
21-08-2019 to 25-08-2019,0,
22-08-2019 to 26-08-2019,0,
23-08-2019 to 27-08-2019,0,
24-08-2019 to 28-08-2019,0,
25-08-2019 to 29-08-2019,0,
26-08-2019 to 30-08-2019,0,
27-08-2019 to 01-09-2019,0,
28-08-2019 to 02-09-2019,0,
29-08-2019 to 03-09-2019,0,
30-08-2019 to 04-09-2019,0,
27-05-2020 to 01-06-2020,0,
28-05-2020 to 02-06-2020,0,
29-05-2020 to 03-06-2020,0,
30-05-2020 to 04-06-2020,0,
01-06-2020 to 05-06-2020,0,
02-06-2020 to 06-06-2020,0,
03-06-2020 to 07-06-2020,0,
04-06-2020 to 08-06-2020,0,
05-06-2020 to 09-06-2020,0,
06-06-2020 to 10-06-2020,0,
07-06-2020 to 11-06-2020,0,
08-06-2020 to 12-06-2020,0,
09-06-2020 to 13-06-2020,0,
10-06-2020 to 14-06-2020,0,
11-06-2020 to 15-06-2020,0,
12-06-2020 to 16-06-2020,0,
13-06-2020 to 17-06-2020,0,
14-06-2020 to 18-06-2020,0,
15-06-2020 to 19-06-2020,0,
16-06-2020 to 20-06-2020,0,
17-06-2020 to 21-06-2020,0,
18-06-2020 to 22-06-2020,0,
19-06-2020 to 23-06-2020,0,
20-06-2020 to 24-06-2020,0,
21-06-2020 to 25-06-2020,0,
22-06-2020 to 26-06-2020,0,
23-06-2020 to 27-06-2020,0,
24-06-2020 to 28-06-2020,0,
25-06-2020 to 29-06-2020,0,
26-06-2020 to 30-06-2020,0,
27-06-2020 to 01-07-2020,0,
28-06-2020 to 02-07-2020,0,
29-06-2020 to 03-07-2020,0,
30-06-2020 to 04-07-2020,0,
01-07-2020 to 05-07-2020,0,
02-07-2020 to 06-07-2020,0,
03-07-2020 to 07-07-2020,0,
04-07-2020 to 08-07-2020,0,
05-07-2020 to 09-07-2020,0,
06-07-2020 to 10-07-2020,0,
07-07-2020 to 11-07-2020,0,
08-07-2020 to 12-07-2020,0,
09-07-2020 to 13-07-2020,0,
10-07-2020 to 14-07-2020,0,
11-07-2020 to 15-07-2020,0,
12-07-2020 to 16-07-2020,0,
13-07-2020 to 17-07-2020,0,
14-07-2020 to 18-07-2020,0,
15-07-2020 to 19-07-2020,0,
16-07-2020 to 20-07-2020,0,
17-07-2020 to 21-07-2020,0,
18-07-2020 to 22-07-2020,0,
19-07-2020 to 23-07-2020,0,
20-07-2020 to 24-07-2020,0,
21-07-2020 to 25-07-2020,0,
22-07-2020 to 26-07-2020,0,
23-07-2020 to 27-07-2020,0,
24-07-2020 to 28-07-2020,0,
25-07-2020 to 29-07-2020,0,
26-07-2020 to 30-07-2020,0,
27-07-2020 to 01-08-2020,0,
28-07-2020 to 02-08-2020,0,
29-07-2020 to 03-08-2020,0,
30-07-2020 to 04-08-2020,0,
01-08-2020 to 05-08-2020,0,
02-08-2020 to 06-08-2020,0,
03-08-2020 to 07-08-2020,0,
04-08-2020 to 08-08-2020,0,
05-08-2020 to 09-08-2020,0,
06-08-2020 to 10-08-2020,0,
07-08-2020 to 11-08-2020,0,
08-08-2020 to 12-08-2020,0,
09-08-2020 to 13-08-2020,0,
10-08-2020 to 14-08-2020,0,
11-08-2020 to 15-08-2020,0,
12-08-2020 to 16-08-2020,0,
13-08-2020 to 17-08-2020,0,
14-08-2020 to 18-08-2020,0,
15-08-2020 to 19-08-2020,0,
16-08-2020 to 20-08-2020,0,
17-08-2020 to 21-08-2020,0,
18-08-2020 to 22-08-2020,0,
19-08-2020 to 23-08-2020,0,
20-08-2020 to 24-08-2020,0,
21-08-2020 to 25-08-2020,0,
22-08-2020 to 26-08-2020,0,
23-08-2020 to 27-08-2020,0,
24-08-2020 to 28-08-2020,0,
25-08-2020 to 29-08-2020,0,
26-08-2020 to 30-08-2020,0,
27-08-2020 to 01-09-2020,0,
28-08-2020 to 02-09-2020,0,
29-08-2020 to 03-09-2020,0,
30-08-2020 to 04-09-2020,0,
27-05-2021 to 01-06-2021,0,
28-05-2021 to 02-06-2021,0,
29-05-2021 to 03-06-2021,0,
30-05-2021 to 04-06-2021,0,
01-06-2021 to 05-06-2021,0,
02-06-2021 to 06-06-2021,0,
03-06-2021 to 07-06-2021,0,
04-06-2021 to 08-06-2021,0,
05-06-2021 to 09-06-2021,0,
06-06-2021 to 10-06-2021,0,
07-06-2021 to 11-06-2021,0,
08-06-2021 to 12-06-2021,0,
09-06-2021 to 13-06-2021,0,
10-06-2021 to 14-06-2021,0,
11-06-2021 to 15-06-2021,0,
12-06-2021 to 16-06-2021,0,
13-06-2021 to 17-06-2021,0,
14-06-2021 to 18-06-2021,0,
15-06-2021 to 19-06-2021,0,
16-06-2021 to 20-06-2021,0,
17-06-2021 to 21-06-2021,0,
18-06-2021 to 22-06-2021,0,
19-06-2021 to 23-06-2021,0,
20-06-2021 to 24-06-2021,0,
21-06-2021 to 25-06-2021,0,
22-06-2021 to 26-06-2021,0,
23-06-2021 to 27-06-2021,0,
24-06-2021 to 28-06-2021,0,
25-06-2021 to 29-06-2021,0,
26-06-2021 to 30-06-2021,0,
27-06-2021 to 01-07-2021,0,
28-06-2021 to 02-07-2021,0,
29-06-2021 to 03-07-2021,0,
30-06-2021 to 04-07-2021,0,
01-07-2021 to 05-07-2021,0,
02-07-2021 to 06-07-2021,0,
03-07-2021 to 07-07-2021,0,
04-07-2021 to 08-07-2021,0,
05-07-2021 to 09-07-2021,0,
06-07-2021 to 10-07-2021,0,
07-07-2021 to 11-07-2021,0,
08-07-2021 to 12-07-2021,0,
09-07-2021 to 13-07-2021,0,
10-07-2021 to 14-07-2021,0,
11-07-2021 to 15-07-2021,0,
12-07-2021 to 16-07-2021,0,
13-07-2021 to 17-07-2021,0,
14-07-2021 to 18-07-2021,0,
15-07-2021 to 19-07-2021,0,
16-07-2021 to 20-07-2021,0,
17-07-2021 to 21-07-2021,0,
18-07-2021 to 22-07-2021,0,
19-07-2021 to 23-07-2021,0,
20-07-2021 to 24-07-2021,0,
21-07-2021 to 25-07-2021,0,
22-07-2021 to 26-07-2021,0,
23-07-2021 to 27-07-2021,0,
24-07-2021 to 28-07-2021,0,
25-07-2021 to 29-07-2021,0,
26-07-2021 to 30-07-2021,0,
27-07-2021 to 01-08-2021,0,
28-07-2021 to 02-08-2021,0,
29-07-2021 to 03-08-2021,0,
30-07-2021 to 04-08-2021,0,
01-08-2021 to 05-08-2021,0,
02-08-2021 to 06-08-2021,0,
03-08-2021 to 07-08-2021,0,
04-08-2021 to 08-08-2021,0,
05-08-2021 to 09-08-2021,0,
06-08-2021 to 10-08-2021,0,
07-08-2021 to 11-08-2021,0,
08-08-2021 to 12-08-2021,0,
09-08-2021 to 13-08-2021,0,
10-08-2021 to 14-08-2021,0,
11-08-2021 to 15-08-2021,0,
12-08-2021 to 16-08-2021,0,
13-08-2021 to 17-08-2021,0,
14-08-2021 to 18-08-2021,0,
15-08-2021 to 19-08-2021,0,
16-08-2021 to 20-08-2021,0,
17-08-2021 to 21-08-2021,0,
18-08-2021 to 22-08-2021,0,
19-08-2021 to 23-08-2021,0,
20-08-2021 to 24-08-2021,0,
21-08-2021 to 25-08-2021,0,
22-08-2021 to 26-08-2021,0,
23-08-2021 to 27-08-2021,0,
24-08-2021 to 28-08-2021,0,
25-08-2021 to 29-08-2021,0,
26-08-2021 to 30-08-2021,0,
27-08-2021 to 01-09-2021,0,
28-08-2021 to 02-09-2021,0,
29-08-2021 to 03-09-2021,0,
30-08-2021 to 04-09-2021,0,
27-05-2022 to 01-06-2022,0,
28-05-2022 to 02-06-2022,0,
29-05-2022 to 03-06-2022,0,
30-05-2022 to 04-06-2022,0,
01-06-2022 to 05-06-2022,0,
02-06-2022 to 06-06-2022,0,
03-06-2022 to 07-06-2022,0,
04-06-2022 to 08-06-2022,0,
05-06-2022 to 09-06-2022,0,
06-06-2022 to 10-06-2022,0,
07-06-2022 to 11-06-2022,0,
08-06-2022 to 12-06-2022,0,
09-06-2022 to 13-06-2022,0,
10-06-2022 to 14-06-2022,0,
11-06-2022 to 15-06-2022,0,
12-06-2022 to 16-06-2022,0,
13-06-2022 to 17-06-2022,0,
14-06-2022 to 18-06-2022,0,
15-06-2022 to 19-06-2022,0,
16-06-2022 to 20-06-2022,0,
17-06-2022 to 21-06-2022,0,
18-06-2022 to 22-06-2022,0,
19-06-2022 to 23-06-2022,0,
20-06-2022 to 24-06-2022,0,
21-06-2022 to 25-06-2022,0,
22-06-2022 to 26-06-2022,0,
23-06-2022 to 27-06-2022,0,
24-06-2022 to 28-06-2022,0,
25-06-2022 to 29-06-2022,0,
26-06-2022 to 30-06-2022,0,
27-06-2022 to 01-07-2022,0,
28-06-2022 to 02-07-2022,0,
29-06-2022 to 03-07-2022,0,
30-06-2022 to 04-07-2022,0,
01-07-2022 to 05-07-2022,0,
02-07-2022 to 06-07-2022,0,
03-07-2022 to 07-07-2022,0,
04-07-2022 to 08-07-2022,0,
05-07-2022 to 09-07-2022,0,
06-07-2022 to 10-07-2022,0,
07-07-2022 to 11-07-2022,0,
08-07-2022 to 12-07-2022,0,
09-07-2022 to 13-07-2022,0,
10-07-2022 to 14-07-2022,0,
11-07-2022 to 15-07-2022,0,
12-07-2022 to 16-07-2022,0,
13-07-2022 to 17-07-2022,0,
14-07-2022 to 18-07-2022,0,
15-07-2022 to 19-07-2022,0,
16-07-2022 to 20-07-2022,0,
17-07-2022 to 21-07-2022,0,
18-07-2022 to 22-07-2022,0,
19-07-2022 to 23-07-2022,0,
20-07-2022 to 24-07-2022,0,
21-07-2022 to 25-07-2022,0,
22-07-2022 to 26-07-2022,0,
23-07-2022 to 27-07-2022,0,
24-07-2022 to 28-07-2022,0,
25-07-2022 to 29-07-2022,0,
26-07-2022 to 30-07-2022,0,
27-07-2022 to 01-08-2022,0,
28-07-2022 to 02-08-2022,0,
29-07-2022 to 03-08-2022,0,
30-07-2022 to 04-08-2022,0,
01-08-2022 to 05-08-2022,0,
02-08-2022 to 06-08-2022,0,
03-08-2022 to 07-08-2022,0,
04-08-2022 to 08-08-2022,0,
05-08-2022 to 09-08-2022,0,
06-08-2022 to 10-08-2022,0,
07-08-2022 to 11-08-2022,0,
08-08-2022 to 12-08-2022,0,
09-08-2022 to 13-08-2022,0,
10-08-2022 to 14-08-2022,0,
11-08-2022 to 15-08-2022,0,
12-08-2022 to 16-08-2022,0,
13-08-2022 to 17-08-2022,0,
14-08-2022 to 18-08-2022,0,
15-08-2022 to 19-08-2022,0,
16-08-2022 to 20-08-2022,0,
17-08-2022 to 21-08-2022,0,
18-08-2022 to 22-08-2022,0,
19-08-2022 to 23-08-2022,0,
20-08-2022 to 24-08-2022,0,
21-08-2022 to 25-08-2022,0,
22-08-2022 to 26-08-2022,0,
23-08-2022 to 27-08-2022,0,
24-08-2022 to 28-08-2022,0,
25-08-2022 to 29-08-2022,0,
26-08-2022 to 30-08-2022,0,
27-08-2022 to 01-09-2022,0,
28-08-2022 to 02-09-2022,0,
29-08-2022 to 03-09-2022,0,
30-08-2022 to 04-09-2022,0,
27-05-2023 to 01-06-2023,0,
28-05-2023 to 02-06-2023,0,
29-05-2023 to 03-06-2023,0,
30-05-2023 to 04-06-2023,0,
01-06-2023 to 05-06-2023,0,
02-06-2023 to 06-06-2023,0,
03-06-2023 to 07-06-2023,0,
04-06-2023 to 08-06-2023,0,
05-06-2023 to 09-06-2023,0,
06-06-2023 to 10-06-2023,0,
07-06-2023 to 11-06-2023,0,
08-06-2023 to 12-06-2023,0,
09-06-2023 to 13-06-2023,0,
10-06-2023 to 14-06-2023,0,
11-06-2023 to 15-06-2023,0,
12-06-2023 to 16-06-2023,0,
13-06-2023 to 17-06-2023,0,
14-06-2023 to 18-06-2023,0,
15-06-2023 to 19-06-2023,0,
16-06-2023 to 20-06-2023,0,
17-06-2023 to 21-06-2023,0,
18-06-2023 to 22-06-2023,0,
19-06-2023 to 23-06-2023,0,
20-06-2023 to 24-06-2023,0,
21-06-2023 to 25-06-2023,0,
22-06-2023 to 26-06-2023,0,
23-06-2023 to 27-06-2023,0,
24-06-2023 to 28-06-2023,0,
25-06-2023 to 29-06-2023,0,
26-06-2023 to 30-06-2023,0,
27-06-2023 to 01-07-2023,0,
28-06-2023 to 02-07-2023,0,
29-06-2023 to 03-07-2023,0,
30-06-2023 to 04-07-2023,0,
01-07-2023 to 05-07-2023,0,
02-07-2023 to 06-07-2023,0,
03-07-2023 to 07-07-2023,0,
04-07-2023 to 08-07-2023,0,
05-07-2023 to 09-07-2023,0,
06-07-2023 to 10-07-2023,0,
07-07-2023 to 11-07-2023,0,
08-07-2023 to 12-07-2023,0,
09-07-2023 to 13-07-2023,0,
10-07-2023 to 14-07-2023,0,
11-07-2023 to 15-07-2023,0,
12-07-2023 to 16-07-2023,0,
13-07-2023 to 17-07-2023,0,
14-07-2023 to 18-07-2023,0,
15-07-2023 to 19-07-2023,0,
16-07-2023 to 20-07-2023,0,
17-07-2023 to 21-07-2023,0,
18-07-2023 to 22-07-2023,0,
19-07-2023 to 23-07-2023,0,
20-07-2023 to 24-07-2023,0,
21-07-2023 to 25-07-2023,0,
22-07-2023 to 26-07-2023,0,
23-07-2023 to 27-07-2023,0,
24-07-2023 to 28-07-2023,0,
25-07-2023 to 29-07-2023,0,
26-07-2023 to 30-07-2023,0,
27-07-2023 to 01-08-2023,0,
28-07-2023 to 02-08-2023,0,
29-07-2023 to 03-08-2023,0,
30-07-2023 to 04-08-2023,0,
01-08-2023 to 05-08-2023,0,
02-08-2023 to 06-08-2023,0,
03-08-2023 to 07-08-2023,0,
04-08-2023 to 08-08-2023,0,
05-08-2023 to 09-08-2023,0,
06-08-2023 to 10-08-2023,0,
07-08-2023 to 11-08-2023,0,
08-08-2023 to 12-08-2023,0,
09-08-2023 to 13-08-2023,0,
10-08-2023 to 14-08-2023,0,
11-08-2023 to 15-08-2023,0,
12-08-2023 to 16-08-2023,0,
13-08-2023 to 17-08-2023,0,
14-08-2023 to 18-08-2023,0,
15-08-2023 to 19-08-2023,0,
16-08-2023 to 20-08-2023,0,
17-08-2023 to 21-08-2023,0,
18-08-2023 to 22-08-2023,0,
19-08-2023 to 23-08-2023,0,
20-08-2023 to 24-08-2023,0,
21-08-2023 to 25-08-2023,0,
22-08-2023 to 26-08-2023,0,
23-08-2023 to 27-08-2023,0,
24-08-2023 to 28-08-2023,0,
25-08-2023 to 29-08-2023,0,
26-08-2023 to 30-08-2023,0,
27-08-2023 to 01-09-2023,0,
28-08-2023 to 02-09-2023,0,
29-08-2023 to 03-09-2023,0,
30-08-2023 to 04-09-2023,0,
27-05-2024 to 01-06-2024,0,
28-05-2024 to 02-06-2024,0,
29-05-2024 to 03-06-2024,0,
30-05-2024 to 04-06-2024,0,
01-06-2024 to 05-06-2024,0,
02-06-2024 to 06-06-2024,0,
03-06-2024 to 07-06-2024,0,
04-06-2024 to 08-06-2024,0,
05-06-2024 to 09-06-2024,0,
06-06-2024 to 10-06-2024,0,
07-06-2024 to 11-06-2024,0,
08-06-2024 to 12-06-2024,0,
09-06-2024 to 13-06-2024,0,
10-06-2024 to 14-06-2024,0,
